Time	 ID	 XPosition	 YPosition 	 ZPosition 	 Diameter 
6.58000e-01	 7.90600e+03	 8.01621e-01	 1.78844e+00	 3.38585e-02	 5.85923e-06 
6.58000e-01	 7.90700e+03	 6.74574e-01	 1.91384e+00	-2.20034e-02	 3.15302e-05 
6.58000e-01	 7.90800e+03	 7.11177e-01	 1.82936e+00	-3.86338e-02	 5.60941e-05 
6.58000e-01	 7.90900e+03	 7.18407e-01	 1.74435e+00	-1.13602e-02	 7.93812e-05 
6.58000e-01	 7.91000e+03	 7.64374e-01	 1.68086e+00	-3.01322e-02	 1.01525e-04 
6.58000e-01	 7.91100e+03	 6.46565e-01	 1.78642e+00	-1.48872e-02	 1.23533e-04 
6.58000e-01	 7.91200e+03	 6.38033e-01	 1.76393e+00	-5.11654e-02	 1.45364e-04 
6.58000e-01	 7.91300e+03	 5.69049e-01	 1.88873e+00	-4.89454e-02	 1.66843e-04 
6.58000e-01	 7.91400e+03	 6.62673e-01	 1.51793e+00	 1.97785e-02	 1.88171e-04 
6.58000e-01	 7.91500e+03	 5.44876e-01	 1.65094e+00	-5.16031e-02	 2.09609e-04 
6.58000e-01	 7.91600e+03	 4.76232e-01	 1.65992e+00	-8.69455e-02	 2.30976e-04 
6.58000e-01	 7.91700e+03	 4.63294e-01	 1.64413e+00	-4.54966e-03	 2.52111e-04 
6.58000e-01	 7.91800e+03	 4.32415e-01	 1.60624e+00	 1.09149e-02	 2.73409e-04 
6.58000e-01	 7.91900e+03	 3.61728e-01	 1.64004e+00	-2.08430e-02	 2.94684e-04 
6.55500e-01	 7.92000e+03	 7.30715e-01	 1.91023e+00	 2.62060e-02	 2.62074e-07 
6.55500e-01	 7.92100e+03	 7.08381e-01	 1.87970e+00	 2.19150e-02	 5.85923e-06 
6.55500e-01	 7.92200e+03	 7.19187e-01	 1.87577e+00	 3.84461e-02	 3.11346e-05 
6.55500e-01	 7.92300e+03	 6.86180e-01	 1.85132e+00	-2.25847e-02	 5.65660e-05 
6.55500e-01	 7.92400e+03	 6.99807e-01	 1.75063e+00	-3.81976e-02	 7.94251e-05 
6.55500e-01	 7.92500e+03	 6.66462e-01	 1.78639e+00	-2.59786e-02	 1.01842e-04 
6.55500e-01	 7.92600e+03	 6.35899e-01	 1.86106e+00	-1.09968e-02	 1.23625e-04 
6.55500e-01	 7.92700e+03	 6.95894e-01	 1.63057e+00	-1.37580e-02	 1.45229e-04 
6.55500e-01	 7.92800e+03	 6.50917e-01	 1.61130e+00	-4.07690e-02	 1.66773e-04 
6.55500e-01	 7.92900e+03	 6.33899e-01	 1.55094e+00	-7.51247e-02	 1.88290e-04 
6.55500e-01	 7.93000e+03	 5.72862e-01	 1.68498e+00	-6.30072e-03	 2.09541e-04 
6.55500e-01	 7.93100e+03	 5.21896e-01	 1.59452e+00	-4.45695e-02	 2.30913e-04 
6.55500e-01	 7.93200e+03	 4.52959e-01	 1.71138e+00	 2.79042e-02	 2.52105e-04 
6.55500e-01	 7.93300e+03	 4.48038e-01	 1.49207e+00	-1.59112e-01	 2.73676e-04 
6.55500e-01	 7.93400e+03	 3.87299e-01	 1.73221e+00	 2.67583e-02	 2.94710e-04 
6.55500e-01	 7.93500e+03	 7.16413e-01	 1.89753e+00	 3.77476e-02	 2.62074e-07 
6.55500e-01	 7.93600e+03	 8.19176e-01	 1.79073e+00	-2.80703e-03	 5.85923e-06 
6.55500e-01	 7.93700e+03	 6.89854e-01	 1.90340e+00	-8.10963e-03	 3.06528e-05 
6.55500e-01	 7.93800e+03	 6.78843e-01	 1.84140e+00	 8.26361e-03	 5.64101e-05 
6.55500e-01	 7.93900e+03	 8.09066e-01	 1.65226e+00	 4.45264e-02	 7.94668e-05 
6.55500e-01	 7.94000e+03	 6.83258e-01	 1.78435e+00	-2.89579e-02	 1.01808e-04 
6.55500e-01	 7.94100e+03	 6.36707e-01	 1.83047e+00	-8.95042e-03	 1.23605e-04 
6.55500e-01	 7.94200e+03	 6.85373e-01	 1.65303e+00	-1.63643e-02	 1.45194e-04 
6.55500e-01	 7.94300e+03	 6.18937e-01	 1.73530e+00	-1.01962e-02	 1.66738e-04 
6.55500e-01	 7.94400e+03	 6.64846e-01	 1.52499e+00	-2.35452e-03	 1.88101e-04 
6.55500e-01	 7.94500e+03	 5.83377e-01	 1.67158e+00	 3.61290e-02	 2.09531e-04 
6.55500e-01	 7.94600e+03	 5.12582e-01	 1.62180e+00	-2.57377e-02	 2.30872e-04 
6.55500e-01	 7.94700e+03	 4.45515e-01	 1.64772e+00	-2.07991e-02	 2.52151e-04 
6.55500e-01	 7.94800e+03	 4.43656e-01	 1.47724e+00	-2.13463e-02	 2.73498e-04 
6.55500e-01	 7.94900e+03	 4.21310e-01	 1.42938e+00	 1.16524e-01	 2.94748e-04 
6.55500e-01	 7.95000e+03	 6.75669e-01	 1.87986e+00	 3.72420e-02	 2.62074e-07 
6.55500e-01	 7.95100e+03	 6.80954e-01	 1.87935e+00	 1.94217e-02	 5.85923e-06 
6.55500e-01	 7.95200e+03	 6.67120e-01	 1.90291e+00	-2.23811e-02	 3.10521e-05 
6.55500e-01	 7.95300e+03	 6.80014e-01	 1.85374e+00	 1.56197e-02	 5.64758e-05 
6.55500e-01	 7.95400e+03	 8.03395e-01	 1.62425e+00	 3.07356e-02	 7.93387e-05 
6.55500e-01	 7.95500e+03	 7.38855e-01	 1.69334e+00	 2.37912e-02	 1.01784e-04 
6.55500e-01	 7.95600e+03	 6.69447e-01	 1.73321e+00	-5.68004e-02	 1.23779e-04 
6.55500e-01	 7.95700e+03	 7.04204e-01	 1.63502e+00	 7.71728e-03	 1.45290e-04 
6.55500e-01	 7.95800e+03	 6.15433e-01	 1.78114e+00	 1.52857e-02	 1.66756e-04 
6.55500e-01	 7.95900e+03	 5.58262e-01	 1.77694e+00	-5.95275e-03	 1.88184e-04 
6.55500e-01	 7.96000e+03	 5.89210e-01	 1.48818e+00	-5.87794e-02	 2.09696e-04 
6.55500e-01	 7.96100e+03	 5.66888e-01	 1.51421e+00	 4.03354e-02	 2.30868e-04 
6.55500e-01	 7.96200e+03	 4.54360e-01	 1.64788e+00	 3.67452e-03	 2.52123e-04 
6.55500e-01	 7.96300e+03	 4.34524e-01	 1.39278e+00	-9.78431e-02	 2.73641e-04 
6.55500e-01	 7.96400e+03	 3.67791e-01	 1.73197e+00	 1.47511e-02	 2.94724e-04 
6.55500e-01	 7.96500e+03	 6.65745e-01	 1.93506e+00	 2.75078e-03	 2.62074e-07 
6.55500e-01	 7.96600e+03	 6.97601e-01	 1.88311e+00	 2.03842e-02	 5.85923e-06 
6.55500e-01	 7.96700e+03	 7.43786e-01	 1.84526e+00	 2.94139e-02	 3.10702e-05 
6.55500e-01	 7.96800e+03	 6.75042e-01	 1.88992e+00	-9.31506e-04	 5.66544e-05 
6.55500e-01	 7.96900e+03	 6.82303e-01	 1.78177e+00	 4.86231e-04	 7.93742e-05 
6.55500e-01	 7.97000e+03	 6.94120e-01	 1.74708e+00	 4.23898e-03	 1.01631e-04 
6.55500e-01	 7.97100e+03	 6.50789e-01	 1.78788e+00	-4.61400e-03	 1.23588e-04 
6.55500e-01	 7.97200e+03	 6.86213e-01	 1.56365e+00	-5.01909e-02	 1.45381e-04 
6.55500e-01	 7.97300e+03	 6.19811e-01	 1.72834e+00	-3.43395e-02	 1.66729e-04 
6.55500e-01	 7.97400e+03	 6.19976e-01	 1.69247e+00	 2.71006e-02	 1.88161e-04 
6.55500e-01	 7.97500e+03	 5.44743e-01	 1.71725e+00	-8.58555e-02	 2.09694e-04 
6.55500e-01	 7.97600e+03	 5.58421e-01	 1.65154e+00	 1.05508e-01	 2.30868e-04 
6.55500e-01	 7.97700e+03	 4.60001e-01	 1.66128e+00	 6.41365e-02	 2.52117e-04 
6.55500e-01	 7.97800e+03	 4.04818e-01	 1.64553e+00	-1.28509e-02	 2.73435e-04 
6.55500e-01	 7.97900e+03	 3.70754e-01	 1.54662e+00	-6.54634e-02	 2.94747e-04 
6.53000e-01	 7.98000e+03	 6.83322e-01	 1.95592e+00	-8.14777e-03	 2.62074e-07 
6.53000e-01	 7.98100e+03	 6.94004e-01	 1.86910e+00	 5.76240e-02	 5.85923e-06 
6.53000e-01	 7.98200e+03	 7.01536e-01	 1.88140e+00	 1.13135e-02	 3.04313e-05 
6.53000e-01	 7.98300e+03	 7.54984e-01	 1.77899e+00	 2.03291e-02	 5.63694e-05 
6.53000e-01	 7.98400e+03	 6.79003e-01	 1.81423e+00	-3.65602e-02	 7.94516e-05 
6.53000e-01	 7.98500e+03	 7.35067e-01	 1.71858e+00	-1.98770e-02	 1.01544e-04 
6.53000e-01	 7.98600e+03	 7.72831e-01	 1.55060e+00	 5.43984e-03	 1.23609e-04 
6.53000e-01	 7.98700e+03	 6.06925e-01	 1.85648e+00	-3.76335e-02	 1.45277e-04 
6.53000e-01	 7.98800e+03	 6.11263e-01	 1.82377e+00	-5.36143e-02	 1.66795e-04 
6.53000e-01	 7.98900e+03	 5.97177e-01	 1.73268e+00	-1.44922e-02	 1.88166e-04 
6.53000e-01	 7.99000e+03	 5.68712e-01	 1.69203e+00	 1.25818e-02	 2.09539e-04 
6.53000e-01	 7.99100e+03	 4.82554e-01	 1.65417e+00	-5.63435e-02	 2.30962e-04 
6.53000e-01	 7.99200e+03	 4.58463e-01	 1.64315e+00	 3.76355e-02	 2.52124e-04 
6.53000e-01	 7.99300e+03	 4.08179e-01	 1.56857e+00	-1.46168e-01	 2.73658e-04 
6.53000e-01	 7.99400e+03	 3.96056e-01	 1.76955e+00	 1.40203e-02	 2.94765e-04 
6.53000e-01	 7.99500e+03	 6.83773e-01	 1.92936e+00	-2.53412e-02	 2.62074e-07 
6.53000e-01	 7.99600e+03	 7.55576e-01	 1.82176e+00	 4.82085e-02	 5.85923e-06 
6.53000e-01	 7.99700e+03	 7.97863e-01	 1.74841e+00	 2.99904e-02	 3.03691e-05 
6.53000e-01	 7.99800e+03	 6.82031e-01	 1.86052e+00	-3.67095e-02	 5.65370e-05 
6.53000e-01	 7.99900e+03	 6.94911e-01	 1.81512e+00	-1.90347e-03	 7.92780e-05 
6.53000e-01	 8.00000e+03	 8.20334e-01	 1.60835e+00	 2.15675e-02	 1.01500e-04 
6.53000e-01	 8.00100e+03	 7.27180e-01	 1.65973e+00	-6.04093e-03	 1.23679e-04 
6.53000e-01	 8.00200e+03	 6.60783e-01	 1.69841e+00	-1.35420e-02	 1.45266e-04 
6.53000e-01	 8.00300e+03	 5.82006e-01	 1.87215e+00	-5.04560e-02	 1.66871e-04 
6.53000e-01	 8.00400e+03	 6.38867e-01	 1.64498e+00	 1.66655e-02	 1.88169e-04 
6.53000e-01	 8.00500e+03	 5.19292e-01	 1.70967e+00	-3.17888e-02	 2.09564e-04 
6.53000e-01	 8.00600e+03	 4.88646e-01	 1.61761e+00	-7.44352e-02	 2.30997e-04 
6.53000e-01	 8.00700e+03	 5.25675e-01	 1.55955e+00	 1.34228e-01	 2.52249e-04 
6.53000e-01	 8.00800e+03	 3.93133e-01	 1.59815e+00	-7.05302e-02	 2.73522e-04 
6.53000e-01	 8.00900e+03	 3.77896e-01	 1.59954e+00	 8.30810e-03	 2.94699e-04 
6.53000e-01	 8.01000e+03	 6.85289e-01	 1.93900e+00	 5.64071e-03	 2.62074e-07 
6.53000e-01	 8.01100e+03	 7.31195e-01	 1.92001e+00	 1.56543e-02	 5.85923e-06 
6.53000e-01	 8.01200e+03	 7.19821e-01	 1.83866e+00	 2.30820e-02	 3.10981e-05 
6.53000e-01	 8.01300e+03	 6.65314e-01	 1.87153e+00	-3.26512e-03	 5.66631e-05 
6.53000e-01	 8.01400e+03	 6.57599e-01	 1.79811e+00	-2.03939e-02	 7.97636e-05 
6.53000e-01	 8.01500e+03	 7.30857e-01	 1.65153e+00	-5.07356e-02	 1.02131e-04 
6.53000e-01	 8.01600e+03	 6.75684e-01	 1.71928e+00	-2.53716e-02	 1.23600e-04 
6.53000e-01	 8.01700e+03	 5.98610e-01	 1.94248e+00	-1.12369e-02	 1.45335e-04 
6.53000e-01	 8.01800e+03	 6.67531e-01	 1.59834e+00	-2.53519e-03	 1.66752e-04 
6.53000e-01	 8.01900e+03	 6.11186e-01	 1.70789e+00	 6.51851e-02	 1.88205e-04 
6.53000e-01	 8.02000e+03	 5.89466e-01	 1.43691e+00	-3.75648e-02	 2.09603e-04 
6.53000e-01	 8.02100e+03	 5.42853e-01	 1.45411e+00	-5.76947e-02	 2.31005e-04 
6.53000e-01	 8.02200e+03	 4.59141e-01	 1.59506e+00	-1.43532e-01	 2.52378e-04 
6.53000e-01	 8.02300e+03	 4.68502e-01	 1.55412e+00	 1.03314e-01	 2.73467e-04 
6.53000e-01	 8.02400e+03	 3.78568e-01	 1.63859e+00	 5.87612e-02	 2.94710e-04 
6.53000e-01	 8.02500e+03	 7.30312e-01	 1.93118e+00	 1.30647e-02	 2.62074e-07 
6.53000e-01	 8.02600e+03	 7.06942e-01	 1.89403e+00	 1.28021e-02	 5.85923e-06 
6.53000e-01	 8.02700e+03	 6.77451e-01	 1.92654e+00	 6.48571e-04	 3.12165e-05 
6.53000e-01	 8.02800e+03	 6.50445e-01	 1.87730e+00	-2.29926e-02	 5.68478e-05 
6.53000e-01	 8.02900e+03	 7.68000e-01	 1.65027e+00	 4.26845e-02	 7.98569e-05 
6.53000e-01	 8.03000e+03	 6.69773e-01	 1.77696e+00	-1.79530e-02	 1.01753e-04 
6.53000e-01	 8.03100e+03	 6.71782e-01	 1.74394e+00	 9.13500e-04	 1.23506e-04 
6.53000e-01	 8.03200e+03	 7.18135e-01	 1.61469e+00	 1.16756e-02	 1.45325e-04 
6.53000e-01	 8.03300e+03	 6.06856e-01	 1.81522e+00	-1.58691e-02	 1.66746e-04 
6.53000e-01	 8.03400e+03	 6.02299e-01	 1.73303e+00	-1.33294e-02	 1.88166e-04 
6.53000e-01	 8.03500e+03	 5.47544e-01	 1.80016e+00	-7.58690e-02	 2.09631e-04 
6.53000e-01	 8.03600e+03	 4.81718e-01	 1.67383e+00	-4.20124e-02	 2.30877e-04 
6.53000e-01	 8.03700e+03	 4.44899e-01	 1.68416e+00	-2.25415e-02	 2.52167e-04 
6.53000e-01	 8.03800e+03	 4.17726e-01	 1.71526e+00	 6.31684e-02	 2.73443e-04 
6.53000e-01	 8.03900e+03	 3.72360e-01	 1.61863e+00	-1.31202e-02	 2.94710e-04 
6.50500e-01	 8.04000e+03	 7.74384e-01	 1.89492e+00	 2.13724e-02	 2.62074e-07 
6.50500e-01	 8.04100e+03	 7.18269e-01	 1.94744e+00	 1.55098e-03	 5.85923e-06 
6.50500e-01	 8.04200e+03	 6.89514e-01	 1.95773e+00	 3.78510e-03	 3.17871e-05 
6.50500e-01	 8.04300e+03	 6.98474e-01	 1.82851e+00	-5.67306e-02	 5.65678e-05 
6.50500e-01	 8.04400e+03	 7.21906e-01	 1.79772e+00	 4.03326e-02	 7.93620e-05 
6.50500e-01	 8.04500e+03	 7.71478e-01	 1.68776e+00	-4.35735e-02	 1.01508e-04 
6.50500e-01	 8.04600e+03	 6.58038e-01	 1.74100e+00	-4.24000e-02	 1.23814e-04 
6.50500e-01	 8.04700e+03	 7.28541e-01	 1.60106e+00	-2.10819e-02	 1.45245e-04 
6.50500e-01	 8.04800e+03	 6.70874e-01	 1.51511e+00	-4.33208e-02	 1.66826e-04 
6.50500e-01	 8.04900e+03	 6.53996e-01	 1.51499e+00	 1.67027e-02	 1.88217e-04 
6.50500e-01	 8.05000e+03	 5.29317e-01	 1.73661e+00	 2.56548e-02	 2.09484e-04 
6.50500e-01	 8.05100e+03	 4.82685e-01	 1.67199e+00	-5.52923e-02	 2.30979e-04 
6.50500e-01	 8.05200e+03	 4.55288e-01	 1.69674e+00	-7.98043e-02	 2.52355e-04 
6.50500e-01	 8.05300e+03	 4.15919e-01	 1.52366e+00	-8.17957e-02	 2.73558e-04 
6.50500e-01	 8.05400e+03	 3.97288e-01	 1.44169e+00	 4.44827e-02	 2.94729e-04 
6.50500e-01	 8.05500e+03	 6.93300e-01	 1.94525e+00	 1.31477e-02	 2.62074e-07 
6.50500e-01	 8.05600e+03	 7.25842e-01	 1.89373e+00	-6.40422e-02	 5.85923e-06 
6.50500e-01	 8.05700e+03	 6.91603e-01	 1.84737e+00	-3.61018e-03	 3.07788e-05 
6.50500e-01	 8.05800e+03	 7.01617e-01	 1.83231e+00	-1.50536e-02	 5.62894e-05 
6.50500e-01	 8.05900e+03	 8.62443e-01	 1.64036e+00	 3.73945e-02	 7.95751e-05 
6.50500e-01	 8.06000e+03	 7.54665e-01	 1.66981e+00	-3.77043e-02	 1.01700e-04 
6.50500e-01	 8.06100e+03	 7.88653e-01	 1.58191e+00	 1.29634e-02	 1.23479e-04 
6.50500e-01	 8.06200e+03	 6.22910e-01	 1.86052e+00	-1.63827e-02	 1.45254e-04 
6.50500e-01	 8.06300e+03	 7.07595e-01	 1.54923e+00	 4.02782e-02	 1.66866e-04 
6.50500e-01	 8.06400e+03	 6.17909e-01	 1.63247e+00	-7.02409e-02	 1.88459e-04 
6.50500e-01	 8.06500e+03	 5.18228e-01	 1.74429e+00	-3.45710e-02	 2.09598e-04 
6.50500e-01	 8.06600e+03	 5.43649e-01	 1.45012e+00	-4.10248e-02	 2.30988e-04 
6.50500e-01	 8.06700e+03	 5.24152e-01	 1.60607e+00	 1.51418e-01	 2.52284e-04 
6.50500e-01	 8.06800e+03	 4.18408e-01	 1.64856e+00	 2.79652e-02	 2.73433e-04 
6.50500e-01	 8.06900e+03	 3.60068e-01	 1.67406e+00	-7.96879e-02	 2.94840e-04 
6.50500e-01	 8.07000e+03	 6.74547e-01	 1.94020e+00	-1.24179e-03	 2.62074e-07 
6.50500e-01	 8.07100e+03	 6.76312e-01	 1.92164e+00	 3.40173e-04	 5.85923e-06 
6.50500e-01	 8.07200e+03	 6.81515e-01	 1.91473e+00	 3.91321e-02	 3.10584e-05 
6.50500e-01	 8.07300e+03	 8.16621e-01	 1.69471e+00	 2.95532e-02	 5.61427e-05 
6.50500e-01	 8.07400e+03	 6.83458e-01	 1.80539e+00	-5.32701e-03	 7.94239e-05 
6.50500e-01	 8.07500e+03	 7.44854e-01	 1.68354e+00	 5.73849e-03	 1.01720e-04 
6.50500e-01	 8.07600e+03	 7.74082e-01	 1.59808e+00	 3.56578e-02	 1.23766e-04 
6.50500e-01	 8.07700e+03	 6.72213e-01	 1.69534e+00	-6.42726e-02	 1.45460e-04 
6.50500e-01	 8.07800e+03	 6.21486e-01	 1.73700e+00	 7.60636e-03	 1.66777e-04 
6.50500e-01	 8.07900e+03	 6.24396e-01	 1.66128e+00	 7.72079e-02	 1.88284e-04 
6.50500e-01	 8.08000e+03	 5.72192e-01	 1.57930e+00	-6.65828e-02	 2.09690e-04 
6.50500e-01	 8.08100e+03	 5.22323e-01	 1.57891e+00	-3.09557e-02	 2.30957e-04 
6.50500e-01	 8.08200e+03	 5.23036e-01	 1.48665e+00	 4.33569e-02	 2.52137e-04 
6.50500e-01	 8.08300e+03	 4.82515e-01	 1.49420e+00	 1.34206e-01	 2.73560e-04 
6.50500e-01	 8.08400e+03	 3.84622e-01	 1.76123e+00	 1.45803e-02	 2.94767e-04 
6.50500e-01	 8.08500e+03	 7.11778e-01	 1.94096e+00	-3.21099e-02	 2.62074e-07 
6.50500e-01	 8.08600e+03	 6.87283e-01	 1.92346e+00	 4.32000e-02	 5.85923e-06 
6.50500e-01	 8.08700e+03	 7.18414e-01	 1.91793e+00	 1.87932e-02	 3.14388e-05 
6.50500e-01	 8.08800e+03	 7.47967e-01	 1.80674e+00	 5.64729e-02	 5.62829e-05 
6.50500e-01	 8.08900e+03	 6.70649e-01	 1.80230e+00	-3.31281e-02	 7.97395e-05 
6.50500e-01	 8.09000e+03	 8.28570e-01	 1.57865e+00	 1.83630e-02	 1.01410e-04 
6.50500e-01	 8.09100e+03	 7.24469e-01	 1.68393e+00	 4.47191e-03	 1.23690e-04 
6.50500e-01	 8.09200e+03	 6.25661e-01	 1.81147e+00	-5.87211e-03	 1.45258e-04 
6.50500e-01	 8.09300e+03	 5.83276e-01	 1.82213e+00	-6.15292e-02	 1.66903e-04 
6.50500e-01	 8.09400e+03	 6.04202e-01	 1.71545e+00	 1.97510e-02	 1.88208e-04 
6.50500e-01	 8.09500e+03	 5.23894e-01	 1.70353e+00	-3.11108e-02	 2.09588e-04 
6.50500e-01	 8.09600e+03	 5.19992e-01	 1.71881e+00	 7.91609e-02	 2.30845e-04 
6.50500e-01	 8.09700e+03	 4.69452e-01	 1.76318e+00	-3.00201e-02	 2.52284e-04 
6.50500e-01	 8.09800e+03	 4.11728e-01	 1.62040e+00	-1.12416e-01	 2.73639e-04 
6.50500e-01	 8.09900e+03	 3.49255e-01	 1.60994e+00	-9.67551e-02	 2.94855e-04 
6.48000e-01	 8.10000e+03	 7.71253e-01	 1.91017e+00	 1.48985e-02	 2.62074e-07 
6.48000e-01	 8.10100e+03	 6.79062e-01	 1.89658e+00	 3.38509e-02	 5.85923e-06 
6.48000e-01	 8.10200e+03	 6.69986e-01	 1.89355e+00	 2.06839e-03	 3.11685e-05 
6.48000e-01	 8.10300e+03	 6.70657e-01	 1.84979e+00	 4.32720e-03	 5.65689e-05 
6.48000e-01	 8.10400e+03	 7.95637e-01	 1.62935e+00	 4.12270e-02	 7.95373e-05 
6.48000e-01	 8.10500e+03	 6.65392e-01	 1.78719e+00	 1.26494e-03	 1.01810e-04 
6.48000e-01	 8.10600e+03	 6.64558e-01	 1.77833e+00	 1.15124e-02	 1.23682e-04 
6.48000e-01	 8.10700e+03	 6.66383e-01	 1.66931e+00	-5.68120e-02	 1.45436e-04 
6.48000e-01	 8.10800e+03	 6.28156e-01	 1.73386e+00	-2.22670e-02	 1.66731e-04 
6.48000e-01	 8.10900e+03	 6.69148e-01	 1.53116e+00	 3.33681e-02	 1.88333e-04 
6.48000e-01	 8.11000e+03	 5.79679e-01	 1.65682e+00	-2.62671e-02	 2.09606e-04 
6.48000e-01	 8.11100e+03	 5.76129e-01	 1.61255e+00	 8.16741e-02	 2.30896e-04 
6.48000e-01	 8.11200e+03	 4.69481e-01	 1.64097e+00	-2.77551e-02	 2.52178e-04 
6.48000e-01	 8.11300e+03	 4.19298e-01	 1.60936e+00	-3.08187e-02	 2.73478e-04 
6.48000e-01	 8.11400e+03	 3.56223e-01	 1.60329e+00	-7.39398e-02	 2.94798e-04 
6.48000e-01	 8.11500e+03	 7.03856e-01	 1.93867e+00	 3.56598e-02	 2.62074e-07 
6.48000e-01	 8.11600e+03	 6.77179e-01	 1.93252e+00	-1.38731e-02	 5.85923e-06 
6.48000e-01	 8.11700e+03	 6.83826e-01	 1.88926e+00	-1.32332e-04	 3.09436e-05 
6.48000e-01	 8.11800e+03	 7.82400e-01	 1.73369e+00	 1.90811e-02	 5.60888e-05 
6.48000e-01	 8.11900e+03	 6.62166e-01	 1.85157e+00	-9.28102e-03	 7.96774e-05 
6.48000e-01	 8.12000e+03	 6.72375e-01	 1.77729e+00	-1.26254e-02	 1.01760e-04 
6.48000e-01	 8.12100e+03	 6.49054e-01	 1.79253e+00	-4.69427e-02	 1.23822e-04 
6.48000e-01	 8.12200e+03	 6.40948e-01	 1.72589e+00	-4.65028e-02	 1.45408e-04 
6.48000e-01	 8.12300e+03	 6.11594e-01	 1.78025e+00	-1.39682e-02	 1.66765e-04 
6.48000e-01	 8.12400e+03	 6.61244e-01	 1.48104e+00	 5.58516e-02	 1.88406e-04 
6.48000e-01	 8.12500e+03	 6.10792e-01	 1.51000e+00	 2.67329e-02	 2.09590e-04 
6.48000e-01	 8.12600e+03	 5.59863e-01	 1.47551e+00	-2.21917e-02	 2.30950e-04 
6.48000e-01	 8.12700e+03	 4.86016e-01	 1.58718e+00	-2.88448e-03	 2.52176e-04 
6.48000e-01	 8.12800e+03	 3.96694e-01	 1.58010e+00	-8.42609e-02	 2.73565e-04 
6.48000e-01	 8.12900e+03	 4.36351e-01	 1.54564e+00	 1.76390e-01	 2.94884e-04 
6.48000e-01	 8.13000e+03	 6.74314e-01	 1.99378e+00	-6.65774e-03	 2.62074e-07 
6.48000e-01	 8.13100e+03	 6.94103e-01	 1.96496e+00	-1.21347e-02	 5.85923e-06 
6.48000e-01	 8.13200e+03	 7.41794e-01	 1.90861e+00	 2.73785e-02	 3.11240e-05 
6.48000e-01	 8.13300e+03	 7.87944e-01	 1.69020e+00	 3.47559e-02	 5.62922e-05 
6.48000e-01	 8.13400e+03	 7.10142e-01	 1.78066e+00	-4.35003e-02	 7.93513e-05 
6.48000e-01	 8.13500e+03	 7.60844e-01	 1.68547e+00	-3.22204e-02	 1.01417e-04 
6.48000e-01	 8.13600e+03	 6.74898e-01	 1.73882e+00	-4.57038e-03	 1.23569e-04 
6.48000e-01	 8.13700e+03	 7.40465e-01	 1.56585e+00	 3.96421e-03	 1.45271e-04 
6.48000e-01	 8.13800e+03	 7.11778e-01	 1.53847e+00	 3.14579e-02	 1.66859e-04 
6.48000e-01	 8.13900e+03	 6.30836e-01	 1.50921e+00	-2.80906e-02	 1.88191e-04 
6.48000e-01	 8.14000e+03	 5.83385e-01	 1.69115e+00	-8.42033e-03	 2.09548e-04 
6.48000e-01	 8.14100e+03	 5.56476e-01	 1.59180e+00	 9.54205e-03	 2.30917e-04 
6.48000e-01	 8.14200e+03	 4.61159e-01	 1.65367e+00	-2.59024e-02	 2.52175e-04 
6.48000e-01	 8.14300e+03	 3.94026e-01	 1.62160e+00	-6.47508e-02	 2.73518e-04 
6.48000e-01	 8.14400e+03	 3.67913e-01	 1.64068e+00	-2.84583e-02	 2.94727e-04 
6.48000e-01	 8.14500e+03	 7.48026e-01	 1.89446e+00	-1.25195e-02	 2.62074e-07 
6.48000e-01	 8.14600e+03	 6.82260e-01	 1.93978e+00	-2.13418e-02	 5.85923e-06 
6.48000e-01	 8.14700e+03	 6.87904e-01	 1.88937e+00	 3.95425e-02	 3.13225e-05 
6.48000e-01	 8.14800e+03	 7.09527e-01	 1.86308e+00	-1.34879e-02	 5.65528e-05 
6.48000e-01	 8.14900e+03	 6.79459e-01	 1.79232e+00	-1.84745e-02	 7.96185e-05 
6.48000e-01	 8.15000e+03	 8.04480e-01	 1.64495e+00	 6.05599e-03	 1.01596e-04 
6.48000e-01	 8.15100e+03	 6.55056e-01	 1.78442e+00	 8.38589e-03	 1.23680e-04 
6.48000e-01	 8.15200e+03	 7.06166e-01	 1.60519e+00	 1.92060e-03	 1.45356e-04 
6.48000e-01	 8.15300e+03	 5.86847e-01	 1.88170e+00	-2.31803e-02	 1.66831e-04 
6.48000e-01	 8.15400e+03	 5.84258e-01	 1.82030e+00	 1.91539e-02	 1.88170e-04 
6.48000e-01	 8.15500e+03	 5.65607e-01	 1.75524e+00	-7.67890e-02	 2.09724e-04 
6.48000e-01	 8.15600e+03	 5.79916e-01	 1.58737e+00	 2.31885e-02	 2.30881e-04 
6.48000e-01	 8.15700e+03	 5.31931e-01	 1.49014e+00	 3.05188e-03	 2.52180e-04 
6.48000e-01	 8.15800e+03	 3.91810e-01	 1.65709e+00	-9.07637e-02	 2.73607e-04 
6.48000e-01	 8.15900e+03	 3.65019e-01	 1.62528e+00	-1.33118e-01	 2.94950e-04 
6.45500e-01	 8.16000e+03	 6.54224e-01	 1.95104e+00	 1.47949e-02	 2.62074e-07 
6.45500e-01	 8.16100e+03	 6.93207e-01	 1.96989e+00	-2.16836e-03	 5.85923e-06 
6.45500e-01	 8.16200e+03	 6.65099e-01	 1.90164e+00	 5.02849e-03	 3.11044e-05 
6.45500e-01	 8.16300e+03	 7.64329e-01	 1.74114e+00	 1.38658e-02	 5.62869e-05 
